"","x2","y2"
"160",-11.5608991158018,0.391838342321129
"161",-11.5408612531545,0.971800479673815
"162",-11.1273263049126,0.858265531431893
"163",-11.7330221341474,1.66396136066677
"164",-10.9425254054582,1.47346463197751
"165",-7.49122959701548,-0.677831176465185
"166",-4.73745907305017,-2.53160170043049
"167",-5.92600774459961,-0.743053028881053
"168",-3.57678020006368,-2.59228057341698
"169",-5.54978780335672,0.68072702987606
"170",-2.491440878532,-0.577619894948658
"171",-4.0468221405904,2.67776136710973
"172",-1.17691631941202,1.90785554593136
"173",0.714749389946234,1.3161898365731
"174",7.38261533863783,0.0483238878815129
"175",9.73639453933634,0.0945446871829979
"176",13.2355343773549,-2.20459515083554
"177",12.0136333040122,-0.182694077492839
"178",13.7734786167205,0.157460609798847
"179",16.4808151656452,-0.0498759391258383
"180",19.2001621691711,-1.06922294265176
"181",26.1408362420157,-1.00989701549641
